,g_id_right,popTot,id,avg,lamb
681,742.0,2332,701,2.081399097356544,0.48044606210795326
682,743.0,1830,194,7.738179669030733,0.1292293591995723
683,744.0,621,111,12.731927710843376,0.07854270167967825
684,745.0,1282,359,4.205598455598456,0.23777828781271515
685,746.0,2575,957,1.5777818448023426,0.6338011831574063
686,747.0,1699,247,6.167140151515152,0.1621497120921305
687,748.0,1903,531,2.742003367003367,0.3646968534151957
688,749.0,5120,1348,1.1833700440528634,0.8450442066077245
689,750.0,3082,558,2.722535505430242,0.3673046680219402
690,751.0,2991,794,1.6633974358974357,0.6011792361940731
691,752.0,3200,802,1.9357825567502984,0.5165869464588799
692,753.0,4163,1231,1.2690910875539854,0.787965505239955
693,754.0,3778,668,2.1916325835037496,0.4562808599976672
694,755.0,1872,367,4.4710219478738,0.2236625119846596
695,756.0,4638,735,2.112329434697856,0.4734110047294959
696,757.0,9297,2162,0.7391707204076904,1.3528674396740836
697,758.0,8367,1940,0.8182515337423313,1.2221180880974696
698,759.0,7932,1140,1.3004227053140096,0.7689807290457396
699,760.0,11537,2997,0.5326822256046,1.8772918485594097
700,761.0,6153,4565,0.37021193563880883,2.7011554834786136
701,762.0,5430,1321,1.174006199854121,0.8517842581446823
702,763.0,3785,504,3.084283000949668,0.3242244630898314
703,764.0,1476,245,5.726158645276292,0.17463714541421846
705,766.0,2,8,209.70833333333334,0.004768527717067355
707,768.0,68,17,72.50347222222221,0.013792442890666157
712,773.0,37,8,173.13888888888889,0.0057757099310123535
714,777.0,155,51,51.99122807017544,0.019234013834992406
715,778.0,251,17,93.77651515151516,0.010663650684654845
716,779.0,130,27,47.01041666666667,0.021271881231996453
718,781.0,8,8,140.925,0.007095973035302465
722,785.0,1566,351,4.161196911196911,0.24031547204824866
723,786.0,2138,1378,1.1710693536673926,0.8539203906825319
724,787.0,950,140,9.456018518518519,0.10575275397796817
726,789.0,563,69,20.124228395061728,0.049691346190713546
727,790.0,2402,301,4.734534206695779,0.2112140194458322
728,791.0,1288,133,10.245592948717947,0.09760294060141557
729,792.0,1172,118,11.523550724637682,0.08677880836346485
731,794.0,729,143,10.174454828660432,0.09828536436007353
732,795.0,2051,393,3.9207280385078223,0.25505467101477075
733,796.0,2649,322,4.36144578313253,0.2292817679558011
734,797.0,2349,933,1.5196596244131457,0.6580420930681598
735,798.0,1995,342,4.417857142857143,0.22635408245755861
736,799.0,1540,372,4.066853233830845,0.2458903585901063
737,800.0,4091,1114,1.4157370953630795,0.706345834459851
738,801.0,3203,441,3.4543650793650795,0.28948879954049395
739,802.0,3912,678,2.2040729379686432,0.4537054934859087
740,803.0,5330,1446,1.020634541984733,0.9797826341007362
741,804.0,4217,1053,1.4034830729166667,0.712513046503537
742,805.0,4205,709,2.137409598948061,0.4678560442940633
743,806.0,4504,2456,0.6617708333333333,1.511097119471116
744,807.0,5248,936,1.5873103279490943,0.6299965308561076
745,808.0,2975,929,1.6826973001038423,0.5942839510934547
746,809.0,879,339,4.439128943758574,0.22526941944455173
747,810.0,4358,1535,0.9345654709827937,1.0700159925108244
748,811.0,5174,1793,0.7737575757575756,1.2923944544528865
749,812.0,3426,623,2.3666119620714805,0.4225449782332319
750,813.0,2499,703,2.1475694444444446,0.465642683912692
751,814.0,808,110,13.111286919831224,0.07627016372339997
754,817.0,13,9,322.0,0.003105590062111801
758,824.0,14,13,117.66666666666664,0.008498583569405102
763,833.0,421,45,27.467592592592595,0.03640653969324119
764,834.0,1222,468,3.0898809523809527,0.32363706414948945
765,835.0,1601,539,2.7219430485762146,0.36738461538461537
766,836.0,299,4203,0.35779869827986976,2.7948676303394517
767,837.0,34,8,85.00000000000001,0.01176470588235294
768,838.0,1093,191,7.589452214452213,0.13176181518025112
769,839.0,2400,829,1.8445348173515985,0.5421421111669824
770,840.0,1298,235,6.059823091247672,0.16502131909499482
771,841.0,21,13,95.11666666666666,0.010513404590853339
772,842.0,1907,281,5.784352836879433,0.17288018698034407
773,843.0,4462,681,2.1078145265888457,0.4744250442273671
774,844.0,1539,397,3.6145833333333335,0.27665706051873196
775,845.0,4024,1033,1.4174901185770752,0.7054722899965145
776,846.0,2739,400,3.83613074204947,0.26067933218192285
777,847.0,4271,834,1.9402304009575104,0.5154027065581988
778,848.0,3396,1345,1.187707182320442,0.8419583672520061
779,849.0,2047,326,4.578723404255319,0.2184014869888476
780,850.0,916,152,9.851246105919,0.10151000079057637
781,851.0,3564,831,1.7868536853685368,0.5596429121132831
782,852.0,2057,625,2.4319880418535123,0.4111862323294408
783,853.0,3894,1833,0.8206730769230769,1.2185120093731694
784,854.0,677,287,5.459589614740369,0.1831639501438159
785,855.0,4056,752,1.939523381294964,0.515590587689811
786,856.0,5442,1495,1.0178628010139417,0.9824506790147477
787,857.0,3270,484,3.2307121661721068,0.3095292766934558
788,858.0,2,11,118.15624999999999,0.008463369478973817
789,859.0,180,20,70.38461538461539,0.014207650273224043
791,861.0,90,11,138.29761904761907,0.007230782473960574
792,862.0,161,33,53.14473684210527,0.018816538747214655
793,863.0,67,14,67.27314814814815,0.014864771867042872
800,875.0,41,10,94.41666666666666,0.01059135039717564
801,876.0,91,15,150.76388888888889,0.0066328880700138185
802,877.0,99,16,71.83928571428571,0.013919960228685063
804,880.0,24,19,81.2,0.01231527093596059
805,881.0,495,118,10.43375,0.0958428177788427
806,882.0,141,181,8.259294871794872,0.12107571112577128
808,885.0,697,57,22.046768707482993,0.045358120877849344
809,886.0,1885,195,7.714154411764706,0.1296318360538544
811,888.0,133,85,15.64863184079602,0.06390335015697651
812,889.0,180,43,41.371794871794876,0.02417105670901766
813,890.0,351,93,16.76171875,0.059659752971335356
814,891.0,1088,138,11.210526315789474,0.0892018779342723
815,892.0,475,88,18.37284482758621,0.054428152492668615
816,893.0,563,254,5.713652482269503,0.17501939487975177
817,894.0,2862,947,1.574013157894737,0.6353187042842214
818,895.0,6005,1678,0.9117165242165244,1.0968321549939453
819,896.0,4845,1126,1.365388677651035,0.732392187197834
820,897.0,8705,1910,0.774951550387597,1.2904032510159422
821,898.0,3210,560,2.789939550949913,0.35843070494467233
822,899.0,4316,1632,0.9559895833333335,1.0460365023154452
823,900.0,394,249,6.5504518072289155,0.15266122542821015
824,901.0,682,208,7.040570175438597,0.14203395109795983
825,902.0,5231,1174,1.2592701014832162,0.7941108097636576
826,903.0,629,119,12.585784313725489,0.07945472249269718
828,905.0,73,16,100.06018518518518,0.009993985101559247
829,906.0,408,43,32.252873563218394,0.031004989308624373
833,913.0,18,8,122.51041666666667,0.008162571209931128
834,914.0,319,237,6.337524654832348,0.15779031316864423
835,915.0,726,65,19.86320754716981,0.050344336262170504
840,920.0,21,9,86.8452380952381,0.011514736120630567
841,924.0,125,6,232.83333333333331,0.004294917680744453
842,925.0,6,11,110.97222222222223,0.009011264080100124
843,926.0,775,99,14.231359649122808,0.07026735495800908
845,928.0,32,13,111.79629629629629,0.008944840152393574
846,929.0,62,14,98.95833333333333,0.010105263157894737
847,930.0,27,33,51.583333333333336,0.01938610662358643
848,931.0,100,21,70.22569444444444,0.014239802224969098
849,932.0,20,15,105.40104166666667,0.009487572268616889
850,933.0,768,199,7.7723429951690814,0.12866133167586047
851,934.0,1535,325,4.697557471264369,0.21287658663404185
852,935.0,1186,152,9.03062678062678,0.11073428503825222
853,936.0,2288,355,4.133110687022901,0.2419485166801339
854,937.0,5683,1173,1.2329415137614679,0.8110684804092547
855,938.0,1997,650,2.4801678108314262,0.4031985237582654
856,939.0,13,104,12.227678571428571,0.08178167214311793
857,940.0,4331,835,1.9419802867383513,0.5149382858461183
858,941.0,2857,752,1.9865196078431373,0.5033929673041332
859,942.0,12,17,167.41666666666669,0.005973120955699352
862,946.0,85,11,168.14583333333334,0.005947218436377152
863,947.0,357,38,37.27314814814815,0.026828965345919758
864,948.0,45,25,41.76811594202899,0.023941707147814014
868,954.0,13,6,85.25833333333333,0.011729058743035873
874,962.0,13,13,123.31770833333333,0.008109135447903029
878,967.0,64,13,131.81770833333331,0.007586234145955985
879,968.0,522,79,18.094298245614034,0.05526602836019877
880,969.0,58,7,260.6875,0.0038360105490290097
881,970.0,143,24,56.296052631578945,0.01776323477854388
882,971.0,90,19,68.1577380952381,0.01467184839089996
885,974.0,2,13,110.22685185185186,0.009072199588390943
886,975.0,569,62,19.26620370370371,0.05190436140814608
887,976.0,6894,1757,0.8908249860879245,1.1225549525631513
888,977.0,1456,566,2.6590073529411766,0.37608019357068784
889,978.0,1410,424,3.4406847133757963,0.2906398241351383
890,979.0,5390,1800,0.85546875,1.1689497716894977
891,980.0,5843,2075,0.7651569614186438,1.30692139054181
892,981.0,597,135,10.936447811447811,0.09143736771214162
893,982.0,3,6,188.54999999999998,0.005303632988597189
895,984.0,2021,248,6.1491477272727275,0.16262416262416263
896,985.0,1573,238,6.211904761904761,0.16098121885779995
897,986.0,40,9,123.41071428571426,0.008103024164375635
899,988.0,752,429,3.612679955703211,0.2768028201394743
900,989.0,743,159,10.576797385620916,0.09454657809361965
901,990.0,320,41,20.72747747747748,0.04824513745517766
909,1001.0,16,6,204.475,0.004890573419733464
911,1003.0,15,8,53.125,0.018823529411764704
915,1008.0,121,23,65.325,0.015308075009567546
916,1009.0,114,15,85.60416666666667,0.011681674373326843
917,1010.0,189,45,32.696614583333336,0.03058420612480586
918,1011.0,184,30,44.835227272727266,0.02230389050817387
919,1012.0,30,6,121.42708333333334,0.0082353950416059
920,1013.0,87,32,49.719298245614034,0.020112914608327453
922,1015.0,1152,230,5.959953703703703,0.1677865382374646
923,1016.0,2514,684,2.2210219478737994,0.4502431869065082
924,1017.0,4947,1706,0.9320194541231126,1.0729389773745084
925,1018.0,2636,464,3.1346618357487928,0.31901367751878246
926,1019.0,5724,2328,0.6872434651112552,1.4550884086444005
927,1020.0,497,107,14.093201754385964,0.07095619699681009
929,1023.0,92,11,105.97916666666667,0.009435816787890702
930,1024.0,39,18,92.20000000000002,0.010845986984815616
931,1025.0,672,794,1.9370885697187317,0.5162386561112183
932,1026.0,1276,359,4.161698717948718,0.24028649543686706
933,1027.0,398,60,25.233134920634917,0.03963043050914095
935,1029.0,107,20,55.6904761904762,0.017956391620350575
936,1030.0,1233,265,5.413764510779435,0.1847143513554909
937,1031.0,125,17,91.10227272727273,0.010976674566546088
938,1032.0,106,27,66.3,0.015082956259426848
939,1033.0,460,63,19.97248427672956,0.050068884077937414
940,1034.0,25,8,244.51041666666666,0.004089805308226473
942,1036.0,395,27,42.12499999999999,0.023738872403560835
943,1037.0,152,16,85.53333333333333,0.011691348402182385
944,1038.0,7,8,91.46428571428571,0.010933229207340883
946,1042.0,58,10,112.52777777777777,0.008886694643297952
947,1043.0,52,6,217.23611111111111,0.004603286234895467
948,1044.0,24,9,62.38095238095237,0.01603053435114504
949,1045.0,80,7,175.85000000000002,0.005686664771111742
950,1046.0,103,15,84.45138888888889,0.011841131485897542
951,1047.0,98,11,119.97222222222221,0.008335262792313036
952,1048.0,13,6,191.44166666666666,0.005223523266443216
953,1050.0,6,6,139.56666666666666,0.007165034631000717
954,1051.0,19,7,238.0,0.004201680672268907
956,1053.0,966,113,13.975108225108224,0.07155579648416326
957,1054.0,3936,810,1.9313725490196079,0.5177664974619289
958,1055.0,5686,1176,1.2808273667462213,0.7807453416149067
959,1056.0,3012,897,1.6429751016260163,0.6086519503614644
960,1057.0,1588,449,3.5836101882613507,0.27904820766378247
961,1058.0,1957,468,3.263091641490433,0.3064578350435923
962,1059.0,1395,320,4.541841004184101,0.220175034546292
963,1060.0,544,65,21.637499999999996,0.04621606008087811
964,1062.0,489,28,46.553030303030305,0.02148087876322213
965,1063.0,476,50,27.124999999999993,0.036866359447004615
966,1064.0,51,8,320.98611111111114,0.003115399593267275
970,1068.0,64,18,132.79166666666669,0.007530593034201442
971,1069.0,38,9,152.375,0.006562756357670222
973,1071.0,105,15,80.13257575757576,0.012479319309855824
974,1072.0,75,16,103.35185185185185,0.009675685361046408
975,1073.0,3,154,7.954081632653061,0.12572161642078256
977,1075.0,22,11,101.2037037037037,0.00988106129917658
980,1080.0,45,10,27.720238095238095,0.036074726218595664
983,1084.0,48,7,326.2083333333333,0.003065525609911866
984,1085.0,22,12,126.07142857142858,0.007932011331444758
985,1086.0,55,12,58.29761904761905,0.0171533591995099
986,1087.0,1424,100,12.895061728395062,0.07754906653901389
987,1088.0,1861,299,4.987015503875969,0.20052073213383592
988,1089.0,1192,199,7.20557395143488,0.13878144985256383
989,1090.0,3724,1046,1.3769739650021338,0.7262301433552888
990,1091.0,4050,981,1.4754667577413476,0.6777516299525482
991,1092.0,4471,1044,1.4086056644880174,0.7099218931250484
992,1093.0,8918,2862,0.5449697754749567,1.8349641484768058
993,1094.0,3719,1163,1.2975975070365904,0.7706549947708873
994,1095.0,538,95,15.635265700483087,0.06395797929862508
995,1096.0,509,267,5.4982993197278915,0.18187442004330343
996,1097.0,2175,424,3.4955645161290323,0.28607682547006574
997,1098.0,1033,136,12.449612403100774,0.08032378580323786
998,1099.0,182,21,67.2265625,0.014875072632190588
1000,1101.0,21,6,267.2708333333333,0.0037415231117000547
1002,1103.0,109,15,87.20833333333333,0.011466794075489728
1009,1113.0,139,35,44.98263888888889,0.022230798919336162
1011,1118.0,1653,325,4.465363511659809,0.22394593349205127
1012,1119.0,3948,1048,1.4266424162257496,0.700946494108557
1013,1120.0,2873,1405,1.090404810298103,0.9170905984233622
1014,1121.0,1573,281,4.939772727272727,0.20243846330802853
1015,1122.0,2151,468,3.010387811634349,0.3321831147918104
1016,1123.0,1504,274,5.397083333333334,0.18528526210144367
1017,1124.0,144,46,35.041666666666664,0.028537455410225922
1018,1125.0,887,137,10.141744548286603,0.09860236522807558
1019,1126.0,1289,198,7.12555187637969,0.14034000697053017
1020,1127.0,187,57,25.36280487804878,0.03942781584325039
1021,1128.0,628,59,23.841856060606062,0.04194304325376335
1022,1129.0,536,50,28.53399122807018,0.03504592091611266
1026,1135.0,29,12,153.20833333333334,0.0065270601033451175
1027,1136.0,24,6,226.23958333333331,0.004420093006123671
1028,1137.0,78,13,68.00347222222221,0.014705131478172073
1029,1138.0,36,9,34.773809523809526,0.02875727490585416
1030,1139.0,114,24,34.263888888888886,0.02918524523713012
1033,1144.0,26,7,170.65833333333336,0.005859661116265442
1034,1145.0,3059,716,2.1649933065595715,0.4618951924563302
1035,1146.0,3256,1129,1.3268245182451823,0.7536791687589325
1036,1147.0,1836,1232,1.2603677621283258,0.7934192146515596
1037,1148.0,2812,428,3.3250509683995917,0.30074726959187587
1038,1149.0,274,26,48.81458333333334,0.02048568136229781
1039,1150.0,124,29,33.36507936507936,0.02997145575642246
1040,1151.0,20,11,169.70138888888889,0.00589270368703196
1042,1153.0,21,6,230.47916666666666,0.0043387869474826
1043,1154.0,74,27,53.92291666666665,0.018544990920681535
1047,1161.0,106,23,60.392156862745104,0.016558441558441557
1048,1162.0,345,69,28.61293859649123,0.03494922398926997
1049,1163.0,163,30,54.070833333333326,0.01849425907374586
1050,1164.0,40,22,77.55357142857143,0.012894312687082661
1054,1168.0,11,7,109.56666666666668,0.00912686340127776
1055,1169.0,18,29,42.71271929824561,0.023412229809518924
1056,1170.0,18,9,132.125,0.007568590350047304
1058,1172.0,243,40,34.62365591397849,0.028881987577639757
1059,1173.0,315,78,18.408625730994153,0.05432236032243974
1060,1174.0,242,111,13.836538461538458,0.07227241139680335
1061,1175.0,2447,523,2.718303946263644,0.36787644787644785
1062,1176.0,1636,176,8.661044973544975,0.11545950899163833
1063,1177.0,803,79,19.999999999999996,0.05000000000000001
1064,1178.0,62,22,63.57777777777778,0.015728766165676335
1065,1179.0,100,26,48.53703703703704,0.02060282334986646
1066,1180.0,35,43,37.99691358024691,0.026317927057103407
1069,1184.0,57,12,86.5324074074074,0.011556364025466802
1070,1185.0,72,14,83.64583333333333,0.011955168119551681
1071,1186.0,209,56,24.71171171171171,0.04046664236237696
1076,1195.0,707,140,10.346554487179487,0.09665053242981607
1077,1196.0,388,57,24.504734848484848,0.04080843992734861
1078,1197.0,4,6,10.270833333333334,0.0973630831643002
1080,1199.0,79,40,29.492424242424242,0.03390701258669407
1081,1200.0,1175,13290,0.17657866515266213,5.663198320903854
1082,1201.0,2993,561,2.8212890625,0.35444790584977504
1083,1202.0,1866,495,2.803756476683938,0.35666435666435664
1084,1203.0,2322,335,4.395242914979757,0.2275187104202648
1085,1204.0,3304,716,2.064047619047619,0.48448494636059525
1086,1205.0,849,196,7.754830917874395,0.12895187665472668
1087,1206.0,13,12,175.99166666666667,0.005682087220038827
1088,1207.0,39,14,125.32291666666667,0.007979386584656304
1089,1208.0,47,12,63.19444444444444,0.015824175824175824
1090,1209.0,120,11,42.78125,0.02337472607742878
1093,1214.0,80,16,187.18333333333334,0.005342355978986733
1096,1217.0,77,8,50.31944444444445,0.01987303339773668
1098,1219.0,17,8,200.05208333333334,0.004998698255662588
1100,1222.0,1039,252,5.633851468048359,0.17749846719803802
1101,1223.0,530,105,12.936728395061731,0.07729929619467969
1104,1227.0,1780,306,4.804882525697503,0.20812163349505292
1105,1228.0,2915,538,2.8215839860748475,0.35441085749537327
1106,1229.0,4553,1543,0.9818376068376069,1.0184983677910773
1107,1230.0,2706,587,2.6185431799838583,0.38189173569639756
1108,1231.0,1254,233,6.121408045977011,0.16336110785119118
1109,1232.0,152,46,38.163690476190474,0.02620291663417297
1110,1233.0,381,88,15.914828431372552,0.06283448196203749
1111,1234.0,624,55,24.121212121212125,0.041457286432160796
1112,1235.0,190,21,70.73055555555555,0.014138161253583631
1113,1236.0,145,20,85.9201388888889,0.01163871489189735
1114,1237.0,37,10,113.0138888888889,0.008848469952070786
1115,1238.0,1145,112,12.764880952380953,0.0783399393798088
1116,1239.0,898,72,19.64022435897436,0.05091591530333319
1117,1240.0,193,13,116.43055555555556,0.008588810688297746
1120,1244.0,139,18,89.47083333333333,0.011176826712615844
1121,1245.0,436,58,27.632675438596493,0.036189040117455655
1122,1246.0,181,40,47.225378787878775,0.021175055143372774
1125,1250.0,10,8,93.15277777777779,0.010735052929774861
1126,1251.0,19,10,108.38020833333331,0.009226776875390457
1127,1252.0,12,15,75.1698717948718,0.013303202148978809
1129,1254.0,70,15,103.93981481481482,0.009620952296111531
1131,1256.0,19,8,61.45833333333334,0.016271186440677963
1132,1259.0,50,17,73.92307692307692,0.013527575442247659
1133,1260.0,518,73,19.470454545454544,0.051359869265787325
1134,1261.0,311,23,62.848958333333336,0.015911162675064223
1136,1263.0,3069,525,2.8499562554680664,0.35088257866462014
1137,1264.0,829,370,4.015547263681592,0.2490320582313768
1138,1265.0,1826,3849,0.4014681153796404,2.4908578332662104
1139,1266.0,2469,468,3.288267875125881,0.30411147691600954
1140,1267.0,345,90,13.780701754385964,0.07256524506683641
1141,1268.0,459,81,17.110887096774192,0.05844232355367032
1142,1269.0,2008,343,4.253921568627451,0.2350772067296612
1143,1270.0,1815,149,10.022619047619047,0.09977431999049768
1144,1271.0,2252,1456,1.0572813938198555,0.9458219976680916
1145,1272.0,1640,369,4.514756944444444,0.2214958661795809
1146,1273.0,53,19,63.15,0.015835312747426764
1148,1276.0,505,66,24.466856060606062,0.040871618221929785
1149,1277.0,478,55,31.625,0.03162055335968379
1152,1280.0,103,8,120.59523809523809,0.008292201382033564
1155,1283.0,254,19,65.15972222222221,0.015346903975274434
1156,1284.0,433,57,23.132092198581553,0.04322998505346263
1157,1285.0,67,14,166.64583333333331,0.006000750093761721
1158,1286.0,70,12,130.7847222222222,0.007646153029257156
1162,1291.0,82,14,99.55833333333335,0.010044362601489913
1166,1295.0,34,10,69.95238095238095,0.014295439074200137
1167,1296.0,64,12,101.47222222222223,0.009854913769504516
1169,1298.0,88,20,66.70833333333333,0.014990630855715179
1170,1299.0,80,21,63.26960784313725,0.01580537692724878
1173,1302.0,22,11,224.59375,0.004452483651036594
1176,1307.0,125,25,46.68055555555555,0.021422195775066946
1177,1308.0,15,8,111.15476190476191,0.00899646567419942
1178,1309.0,113,35,37.42424242424242,0.026720647773279354
1179,1310.0,957,118,12.616869918699189,0.0792589609343536
1180,1311.0,2029,262,5.502763605442176,0.18172686884295927
1181,1312.0,2151,853,1.7607064920894708,0.5679538324489717
1182,1313.0,4449,2176,0.7073333333333334,1.413760603204524
1183,1314.0,1160,404,3.806140350877193,0.26273334869785664
1184,1315.0,754,132,11.594534050179213,0.08624753661269755
1185,1316.0,1416,128,10.889309764309765,0.09183318517373323
1186,1317.0,191,168,10.41952614379085,0.09597365429097894
1187,1318.0,659,246,6.489583333333333,0.15409309791332265
1188,1319.0,1930,414,3.4967637540453076,0.2859787135585377
1189,1320.0,562,61,24.15972222222222,0.04139120436907157
1190,1321.0,51,10,140.44642857142858,0.007120152574698029
1191,1322.0,14,8,167.45833333333334,0.005971634735008708
1192,1323.0,57,7,171.70833333333331,0.005823829167677748
1193,1324.0,44,14,111.83796296296298,0.008941507637537772
1194,1325.0,824,487,2.9573115349682113,0.33814496314496306
1195,1326.0,395,110,14.098888888888887,0.07092757506501696
1196,1327.0,91,25,59.369791666666664,0.016843582770418458
1197,1328.0,50,11,149.65476190476193,0.006682045978840187
1198,1329.0,65,7,151.17361111111111,0.006614911112131931
1199,1330.0,97,14,128.49404761904762,0.007782461666743874
1200,1331.0,38,7,100.5,0.009950248756218905
1201,1332.0,248,26,57.3578431372549,0.01743440731561405
1202,1333.0,204,23,51.47453703703704,0.01942708099114089
1203,1335.0,81,11,156.96666666666664,0.006370779358674879
1206,1338.0,59,17,193.58333333333331,0.005165733964700819
1207,1340.0,40,7,103.625,0.009650180940892641
1208,1341.0,791,669,2.198554421768707,0.4548443241152582
1209,1342.0,908,161,8.93353994490358,0.11193770959411017
1210,1343.0,113,33,40.16826923076923,0.024895272292040693
1211,1344.0,208,39,40.34134615384615,0.024788463830294365
1212,1345.0,98,9,162.25,0.0061633281972265025
1213,1346.0,67,7,154.125,0.006488240064882401
1215,1348.0,64,11,90.69642857142857,0.011025792478834416
1216,1349.0,92,30,47.21929824561404,0.021177781906000368
1217,1350.0,89,19,85.1625,0.01174225744899457
1222,1355.0,34,15,75.47222222222221,0.013249907986750093
1223,1356.0,37,12,109.09722222222223,0.009166136218968808
1224,1357.0,30,18,82.44791666666667,0.012128869235628552
1227,1361.0,151,23,65.671875,0.015227218653342851
1228,1362.0,505,455,3.4548941798941804,0.28944446571461385
1229,1363.0,2124,346,4.858630952380953,0.20581929555895861
1230,1364.0,48,17,69.90277777777777,0.014305583151202068
1231,1365.0,2104,336,4.6084039548022595,0.2169948662937706
1232,1366.0,2139,632,2.4589028094153385,0.40668545180839144
1233,1367.0,527,112,14.28828828828829,0.0699873896595208
1234,1368.0,33,6,192.41666666666666,0.00519705500216544
1236,1370.0,36,27,62.18333333333333,0.016081479496113642
1237,1371.0,6,6,114.59722222222221,0.008726215004241911
1238,1372.0,112,55,28.148026315789473,0.03552646955708776
1239,1373.0,1336,139,11.037414965986393,0.0906009244992296
1240,1374.0,391,31,50.898809523809526,0.019646824932756404
1242,1376.0,98,20,97.19166666666668,0.010288947955071593
1244,1379.0,46,10,213.425,0.004685486704931474
1245,1380.0,22,11,231.625,0.004317323259579061
1246,1381.0,113,9,142.89166666666665,0.006998308742054004
1247,1382.0,90,14,128.69270833333331,0.00777044801489336
1248,1384.0,515,78,19.7908950617284,0.05052828570314631
1249,1385.0,102,13,88.17708333333333,0.011340815121086829
1252,1388.0,45,6,264.6770833333333,0.0037781888307292693
1253,1389.0,7,32,37.84722222222222,0.026422018348623854
1255,1393.0,473,109,11.758333333333333,0.08504606661941885
1256,1394.0,560,106,12.76686507936508,0.07832776439505788
1257,1395.0,295,30,43.953947368421055,0.022751085166891182
1258,1396.0,872,354,4.06296992481203,0.24612537589636824
1259,1397.0,708,84,18.696637426900583,0.053485553426906994
1261,1400.0,79,21,69.01944444444446,0.014488670664466533
1262,1401.0,83,19,60.8359375,0.016437652497752666
1266,1406.0,59,20,67.38095238095238,0.014840989399293287
1267,1407.0,88,15,109.05555555555554,0.009169638308711158
1269,1410.0,11,9,153.17261904761904,0.006528581976450473
1270,1411.0,23,6,147.31666666666666,0.0067880982011539765
1271,1412.0,38,52,22.580426356589147,0.04428614341501094
1274,1417.0,134,14,65.68333333333332,0.015224562293834055
1275,1418.0,636,60,23.476190476190474,0.042596348884381345
1276,1419.0,294,21,59.59313725490196,0.01678045570453237
1277,1420.0,68,13,90.06018518518519,0.011103685806816428
1278,1421.0,46,9,165.8472222222222,0.0060296457583117
1279,1422.0,703,55,23.959325396825395,0.04173740217796365
1280,1423.0,1104,91,17.068055555555556,0.05858898201643746
1281,1424.0,262,35,41.65333333333333,0.024007682458386685
1283,1428.0,406,51,24.271317829457367,0.04120089428297668
1284,1429.0,97,20,68.89930555555556,0.014513934384921634
1286,1431.0,199,50,41.48397435897436,0.02410569419763579
1287,1432.0,1168,116,12.350852272727273,0.08096607245543415
1288,1434.0,22,6,139.39166666666668,0.0071740300113588805
1290,1437.0,90,28,61.43055555555555,0.01627854397467782
1292,1440.0,47,10,107.73958333333333,0.009281639756356957
1295,1443.0,108,9,107.38333333333333,0.009312432096849295
1296,1444.0,24,8,98.45000000000002,0.010157440325038089
1299,1448.0,41,53,26.48125,0.03776256785461411
1300,1449.0,35,18,68.70535714285715,0.014554905782975957
1305,1454.0,44,9,93.59722222222221,0.010684077756343672
1306,1455.0,570,83,17.812853107344633,0.05613923799706617
1307,1456.0,738,114,13.877670940170939,0.07205820085453636
1310,1460.0,11,10,128.34999999999997,0.007791195948578109
1315,1465.0,134,45,33.571839080459775,0.029786869810836253
1316,1467.0,36,7,193.55208333333334,0.005166567999569453
1318,1470.0,67,15,94.54924242424241,0.010576499338968794
1319,1471.0,69,24,61.274305555555564,0.016320054400181333
1320,1472.0,43,10,171.35416666666666,0.005835866261398177
1325,1478.0,89,9,72.37500000000001,0.013816925734024177
1326,1479.0,221,23,57.544117647058826,0.01737797086634296
1327,1481.0,217,22,73.46794871794872,0.013611377715731612
1328,1482.0,20,9,130.78125,0.007646356033452807
1329,1483.0,9,9,98.48214285714288,0.010154125113327287
1331,1485.0,27,14,128.16666666666669,0.007802340702210662
1332,1486.0,157,27,42.78993055555555,0.023369984176573218
1334,1488.0,290,85,17.61748633879781,0.056761786600496286
1335,1489.0,30,16,147.4404761904762,0.006782398062171981
1338,1493.0,333,63,18.186363636363637,0.05498625343664083
1339,1494.0,445,113,12.159644194756556,0.08223924845031377
1340,1495.0,98,7,203.18333333333334,0.004921663522270528
1341,1496.0,19,8,328.375,0.0030452988199467074
1342,1497.0,720,406,3.5693984547461373,0.280159251671756
1343,1498.0,4,23,77.68269230769229,0.012872880306968686
1344,1499.0,7,6,91.02083333333334,0.010986495765621423
1346,1501.0,57,6,143.63541666666666,0.006962071216186816
1347,1502.0,80,11,112.41071428571426,0.008895949166004767
1348,1503.0,95,6,247.59722222222226,0.004038817523980479
1349,1504.0,61,7,81.58333333333333,0.012257405515832483
1350,1505.0,87,20,87.81666666666666,0.011387360030366294
1351,1507.0,24,8,110.75000000000001,0.009029345372460496
1352,1510.0,15,16,80.07291666666667,0.012488617145830622
1353,1511.0,106,107,13.869123931623932,0.07210260755690791
1354,1512.0,13,75,18.92746913580247,0.052833265389319206
1355,1513.0,132,451,3.037360335195531,0.32923324520059777
1356,1514.0,62,9,69.84375,0.014317673378076063
1357,1515.0,86,29,49.329166666666666,0.02027198243094856
1358,1516.0,18,13,86.83333333333334,0.011516314779270632
1359,1517.0,52,15,124.015625,0.008063500062996094
1367,1527.0,34,15,100.35,0.009965122072745391
1368,1528.0,41,17,74.65705128205128,0.013394582063280813
1369,1529.0,112,16,80.1346153846154,0.012479001679865608
1371,1531.0,29,8,204.11111111111111,0.004899292324442025
1372,1532.0,107,30,48.5125,0.020613244009275958
